"","x"
"95","<U+0001F34A> ¿Estás listo para conocer nuestras propuestas #ParaQueGaneElTurismo en Cataluña?

<U+0001F51B> ¡No te pierdas a @InesArrimadas, @AnnaGrauArias y @MLuzGuilarte junto a @JuanMarin_Cs!

<U+0001F4E1> Acompáñanos #EnDirecto https://t.co/DXQMBFsu4D"
"96","<U+0001F449><U+0001F3FB>Señora @ConchaAndreu, ponga en valor sus palabras, haga valer su cargo, cese de manera inmediata a la consejera.

<U+0001F3DB><U+FE0F>@pbaenap ""Haga ese favor a los riojanos y también a nuestra democracia. ¡Sí se puede! Y en este caso, además se debe"" 

#RaquelRomerodimisión
#PlenoLR https://t.co/PZrtJvd7j3"
"97","La ejemplaridad es importantísima.

https://t.co/MJImS59LkF"
"98","<U+0001F9E1> Hoy presentamos nuestra propuesta #ParaQueGaneElTurismo en Cataluña. 

<U+0001F449> @InesArrimadas, @JuanMarin_Cs, @annagrauarias y @MLuzGuilarte te cuentan todos los detalles.

<U+0001F51B> ¡No te lo pierdas!

<U+0001F4E1> Acompáñanos #EnDirecto aquí https://t.co/QFG2N7QRhN https://t.co/Ls166rudbA"
"99","<U+0001F534>Para los Podemitas:
-¿Han creado ya el cuerpo público de niñeras y niñeros?

No, es solo para Iglesias y Montero.

Comunismo 2.0: lo mismo se inventan una historia nueva que crean un puesto (a 50.000€) para su niñera...
#IreneMonteroDimision https://t.co/fjWkWw6lKR"
"100","<U+0001F4F0> Os dejo mi artículo publicado hoy en en @abc_es. @carrizosacarlos es la máxima expresión de la perseverancia, de la valentía y de la honestidad. 

No hay mejor Presidente para Cataluña que @carrizosacarlos.

https://t.co/BWICElrfTP"
"101","<U+2757><U+FE0F> Necesitamos una Ley reguladora del Servicio Estatal de Prevención y Extinción de Incendios. 

<U+0001F449>Debemos acabar con el caos y reconocer la profesionalidad de estos servidores públicos que se dedican a salvar vidas.  

<U+0001F3DB><U+FE0F> ¡@PabloCamPiq hoy en el #Pleno del @Congreso_Es! https://t.co/VoolvSzo6j"
"102","Cs siempre se ha esforzado para investigar la corrupción y erradicarla, venga de donde venga. 
Estas preguntas que @ToniCanto1 hacía a Luis Bárcenas en 2017 hoy cobran más vigencia que nunca. El PP no puede mirar hacia otro lado. Exigimos que colaboren para que se sepa la verdad. https://t.co/yyfiBrgLPE"
"103","Hay quienes prefieren seguir con las viejas mañas de la política de privilegios. Ayer quedaron retratados en el Senado rechazando la propuesta de Cs. Seguiremos trabajando en todos los parlamentos autonómicos para promover una #VacunaSinPrivilegios

https://t.co/WNv6Jtr1dD"
"104","<U+0001F4AA>La #RegióndeMurcia, con el esfuerzo de su tejido empresarial y las medidas del Gobierno regional, resiste mejor los efectos de la pandemia:

<U+2705>Crece el número de autónomos
<U+2705>Mayor creación de empresas
<U+2705>Mayor descenso de paro juvenil
<U+2705>5.500 parados menos 

<U+0001F4E1>@AnaMartinezVid1: https://t.co/kesdvQ6QBG"
"105","<U+0001F6A8> Ayer en el Senado algunos quedaron retratados al rechazar nuestro compromiso ético para la #VacunaSinPrivilegios  

<U+274C> Es lamentable que haya políticos que se salten la cola de vacunación, pero también es vergonzoso que otros lo permitan. 

<U+25B6> https://t.co/XyVvfazZVd https://t.co/XpopWjbtva"
"106","<U+0001F449>Necesitamos revisar y adaptar la Ley de protección de la seguridad ciudadana, pero dejando la demagogia a un lado. 

<U+2705>Es una ley básica para la convivencia, por eso debe ser más clara e intensificar las garantías para los ciudadanos y para nuestras FCSE. 

<U+0001F3DB><U+FE0F>@MGutierrezCs https://t.co/PTsR9kuo0J"
"107","Después de décadas de gobiernos del PSOE salpicados por la corrupción, @Cs_Andalucia con @JuanMarin_Cs demostró que el cambio era posible en Andalucía.

El #14F, llenemos las urnas de votos naranjas para hacer realidad el cambio en Cataluña #ParaQueGanemosTodos <U+0001F9E1> https://t.co/wqAKsGUDhu"
"108","Mi compañero @PabloCamPiq a Unidas Podemos:

""¿Han creado ya el cuerpo público de niñeros y niñeras?”

52.000€ de dinero público al año para que les cuide a los niños. 

 #IreneMonteroDimision ¡No vamos a parar de recordárselo! https://t.co/pFzavoAyiI"
"109","<U+203C><U+FE0F> Hasta los portavoces del PSOE lo admiten ya sin rubor.

<U+0001F5F3><U+FE0F> La única forma de evitar un nuevo tripartito en Cataluña es votar a Cs. #ParaQueGanemosTodos

<U+0001F5DE><U+FE0F> https://t.co/Oah2Vcwpi4 https://t.co/Tk4y6TsER4"
"110","PSOE-ERC-Podemos ratifican su acuerdo del martes y aprueban en el Congreso la mesa del tripartito, el programa que pretenden desarrollar en Cataluña. Tienen el pacto hecho, hay que desmantelarlo en las urnas y votar un Govern constitucionalista que piense en todos los catalanes<U+0001F447> https://t.co/C4gi73PJC1"
"111","Tan vergonzoso es que un político se salte la cola de la vacunación como que un partido decida mirar hacia otro lado. Es increíble que algunos no entiendan todavía que esto es corrupción. 

Desde Cs seguiremos defendiendo una #VacunaSinPrivilegios. https://t.co/4CsFaQUXlK"
"112","El empecinado negacionismo de la okupación del que hace gala la izquierda populista tiene una razón: desde los grandes y protegidos chalets a los que se han mudado este problema y sus consecuencias para las familias son imperceptibles. Pura demagogia. https://t.co/VYaA7tcNnY"
"113","El aforamiento no es más que un privilegio político. Su eliminación de algunos parlamentos autonómicos es un gran paso, pero el paso definitivo lo daremos cuando acabemos con ellos en toda España, incluyendo @Congreso_Es y @Senadoesp. 

¿A qué esperamos? ¿Qué teme el Gobierno? https://t.co/b0vwhJOsVr"
"114","Cs presentó ayer en el Senado un compromiso ético para cesar a los políticos que se han valido de su cargo para vacunarse.

PSOE, Podemos y los nacionalistas lo tumbaron. 

Una declaración de intenciones muy preocupante de quienes organizan la vacunación.
https://t.co/dyIl8wxWi5"
"115","Esta es la verdad sobre la regeneración política en una sola imagen <U+0001F447> https://t.co/pjgw4ZiRvJ"
"116","<U+0001F34A> @CiutadansCs es el partido de las familias y nuestra prioridad es hacerles la vida más fácil. 

Proponemos: 
<U+2705> Ayuda de 100€/mes para familias mileuristas
<U+2705> Ley de Apoyo y Diversidad Familiar
<U+2705> Conciliación

<U+25B6><U+FE0F> ¡Te lo explica @InesArrimadas! #ParaQueGanemosTODOS https://t.co/5KnM2TZWvR"
"117","<U+274C>En Cataluña hemos padecido el 3%, a Jordi Pujol, el caso Voloh, los contratos troceados de Laura Borràs...

<U+0001F92F> ... y el nacionalismo sigue tapando la corrupción con la estelada mientras el PSC calla la suya propia.

<U+0001F34A>@CarrizosaCarlos ""Acabemos con esto"" #ParaQueGanemosTodos https://t.co/1hGtf1kLun"
"118","<U+2705> En Andalucía hemos desmontado chiringuitos para que las instituciones estén al servicio de los ciudadanos.

<U+26D4><U+FE0F> ¡Se acabó el enchufismo!

<U+0001F34A>  @JuanMarin_Cs ""Para que haya igualdad de oportunidades, votad a @CiutadansCs el #14F"" #ParaQueGanemosTodos https://t.co/oUfbASIaM8"
"119","Cuando Cs gobierna, los corruptos terminan en los tribunales de justicia.

Con @CarrizosaCarlos, esto también pasará en Cataluña.

<U+0001F34A>  @JuanMarin_Cs ""Esto solo lo puede hacer un gobierno sensato y honesto"" #ParaQueGanemosTodos https://t.co/FuIWL8p8Gh"
"120","<U+0001F5F3> El #14F hay dos opciones:

<U+274C> Un nuevo tripartito.
<U+2705> Un gobierno constitucionalista que solucione los problemas reales.

<U+0001F34A> @CarrizosaCarlos ""Hay que votar a @CiutadansCs para frustrar el engaño del PSC"" #ParaQueGanemosTodos https://t.co/H3seSz2LDl"
"121","<U+0001F6A8> La vicepresidenta primera del Gobierno ha abierto la puerta a un tripartito tras el #14F.

<U+0001F34A> @CarrizosaCarlos ""Justifica las mentiras de Aragonès e Illa por estar en campaña"" #ParaQueGanemosTodos

<U+0001F449> ¡Digan la verdad! https://t.co/CrJF3zS0rq"
"122","<U+0001F535>Bárcenas ha tirado de la manta sobre la Caja B del PP.

<U+0001F397>ERC está inmerso en el Caso Voloh.

<U+0001F534>Núria Marín sigue investigada.

<U+0001F34A>@CarrizosaCarlos ""Necesitamos un cambio y que los corruptos se vayan a su casa"" #ParaQueGanemosTodos https://t.co/aWiXJZTD8e"
"123","<U+0001F519> El PSOE llevaba décadas en el poder en Andalucía.

<U+2705> Gracias a Cs y @JuanMarin_Cs fue posible el cambio en 2018.

<U+0001F34A> @CarrizosaCarlos ""En Cataluña también podemos conseguirlo para acabar con los chiringuitos y lograr la regeneración"" #ParaQueGanemosTodos https://t.co/lfM55rnRBo"
"124","Hoy es el #WorldCancerDay.

<U+0001F34A> @CarrizosaCarlos ""La pandemia ha hecho que los diagnósticos caigan un 12% porque los recursos se han reducido. Por eso es esencial que fortalezcamos la Sanidad"" #ParaQueGanemosTodos https://t.co/y9AEofexCh"
"125","<U+0001F34A> @Carrizosacarlos, @MarinaBS_Cs y @MLuzGuilarte reciben hoy la visita de @JuanMarin_Cs

<U+2705> El #14F vota @CiutadansCs #ParaQueGanemosTODOS 

<U+0001F51B> ¡Sígue la atención a medios #EnDirecto! https://t.co/b6BI97fWkR"
"126","<U+0001F34A> Cs es el único partido que puede hacer bandera de la lucha para #STOPCorrupción 

<U+0001F6A8> Al resto de partidos les persigue la sombra de la corrupción. 

<U+2705> Nosotros demostramos que allí donde está Cs hay más regeneración y transparencia. 

<U+0001F4E1> ¡Lo cuenta @BalEdmundo! #ActualidadCs https://t.co/0tgXv9KeoU"
"127","<U+0001F4E1> @BalEdmundo ""Los españoles tienen derecho a saber qué es lo que pasó con la financiación irregular del PP"" #ActualidadCs 

<U+0001F535> Exigimos al Partido Popular que colabore y coopere con la Justicia para que se conozca la verdad. 

<U+274C> ¡No pueden seguir mirando hacia otro lado! https://t.co/BNzVWpTjn3"
"128","En el #WorldCancerDay quiero recordar a los seres queridos que se nos fueron por esta terrible enfermedad, y enviar toda mi fuerza a los que luchan por salir adelante. Todo mi apoyo a @aecc_es  para la iniciativa tan necesaria de un #AcuerdoContraElCáncer
https://t.co/5tZJY2mXjw"
"129","Hoy el PSOE firma el programa del tripartito con su apoyo a la mesa de chantaje en el Congreso y Calvo admite que pactarán con ERC en Cataluña. Lo tienen hecho. La duda no es si pactarán, sino si les dan los números. Evitémoslo en las urnas. Votemos un Govern constitucionalista<U+0001F447> https://t.co/uJSPOLgvuT"
"130","A las 12:30 atenderé a los medios de comunicación desde el Puerto Olímpico de Barcelona junto a @MarinaBS_Cs @JuanMarin_Cs y @MLuzGuilarte.

Como siempre, lo podréis seguir en directo desde aquí <U+0001F609><U+0001F447>
https://t.co/igrlMS5EsQ https://t.co/7nCmiMmUCr"
"131","Pues aquí lo tenemos, pero es que estaba claro y desde @CiutadansCs lo venimos advirtiendo. Gracias Vicepresidenta por verbalizarlo. Así los votantes al menos lo tienen claro por sus propias palabras. 

https://t.co/auQd0HQ1pC"
"132","¿Que pinta el CIS por primera vez montando su propio calle center y entrando en el negocio de las encuestas diarias ( tracking) electorales para las catalanas? 
Sobre la nueva chapuza e instrumentalización del CIS por Tezanos, lean esto de @CesarCalderon https://t.co/26URDPInIB"
"133","Somos diferentes, pensamos diferente y queremos cosas diferentes pero, frente al cáncer, somos iguales.

@_SEOM estima que 1 de cada 3 españoles padecerá esta enfermedad a lo largo de su vida

Me sumo al #AcuerdoContraelCáncer para invertir más en investigación y detección precoz https://t.co/2a42lMDz9v"
"134","<U+0001F534>Saltarse la cola de la vacunación es corrupción.

<U+274C>No vamos a permitir que ningún cargo público ni cargo político se aproveche de su posición mientras grupos de riesgo esperan su vacuna y se pone en riesgo su vida..

https://t.co/6oXk8Z2moK"
"135","<U+0001F34A> En Cs siempre estaremos del lado de los más vulnerables...

<U+274C>... ¡Pero nunca caeremos en la falacia de que la única manera de protegerles es la okupación!

<U+0001F3DB> @BalEdmundo ""El Gobierno se ha convertido en negacionistas de la okupación porque ellos no la sufren"" #Pleno https://t.co/Di0A016Beb"
"136","Todos los que en nuestra familia hemos sufrido casos de cáncer sabemos lo duro que es. Me sumo a esta iniciativa de la AECC para impulsar un #AcuerdoContraElCáncer. Apostemos juntos por la investigación para avanzar en prevención, detección precoz y recuperación. #WorldCancerDay https://t.co/qrSYzKrVrq"
"137","En el #DíaMundialContraElCáncer, todo mi apoyo a las personas que luchan contra la enfermedad, a los familiares y amigos que las acompañan y a los profesionales que se dejan la piel en curarlas. Hay que fomentar la investigación y fortalecer la sanidad para mejorar la detección. https://t.co/Jc79SudZsS"
"138","Sorpresa!!!!!!
(Es broma)
Calvo abre la puerta a que el PSC pacte con ERC tras las elecciones del 14F https://t.co/M6OkQcQDv9"
"139","Iceta dijo que se quedaba “tranquilo” con las excusas baratas que le puso Aragonès sobre los chanchullos de ERC en el Govern. Ahora, la Audiencia de Barcelona ve en ese caso ""sospechas fundadas"" de corrupción.

¿Os quedáis igual de tranquilos que Iceta?
https://t.co/ChkznQ2BRt"
"140","Quiero enviar toda la fuerza posible a las personas que están luchando en estos momentos contra el cáncer, familiares y profesionales.

La prevención y la investigación siguen siendo muy necesarias para poder erradicar esta enfermedad.

#DíaMundialContraElCáncer https://t.co/orcJwMrHDd"
"141","<U+2049><U+FE0F>¿Cuántas vacunas vamos a tener?
<U+2049><U+FE0F>¿Cuándo van a llegar?
<U+2049><U+FE0F>¿A quién podemos vacunar?

<U+0001F4FA> Verónica Casado ""Esto es imprescindible para planificar la vacunación"" en @elprogramadear

<U+2757><U+FE0F>Las CCAA necesitan respuestas. https://t.co/8vEOr5Aqfm"
"142","<U+0001F9A0> La planificación es clave en la lucha contra el virus.

<U+0001F4FA> Verónica Casado ""En Castilla y León no estamos en situación de colapso, pero estamos en contacto con otras CCAA por si llegamos a necesitar ayuda"" en @elprogramadear https://t.co/RLA77NOngM"
"143","<U+26A0><U+FE0F>El Gobierno no puede seguir llegando tarde y mal a la gestión de la pandemia.

<U+2757><U+FE0F>Debe dar las herramientas a las CCAA para que puedan adoptar medidas frente a la #COVID19.

<U+0001F4FA> Verónica Casado ""Llevamos mucho tiempo pidiendo tener una cogobernanza real"" en @elprogramadear https://t.co/bWt9f8ecZS"
"144","<U+0001F4FA> En breves minutos nuestra consejera de Sanidad en Castilla y León, Verónica Casado, estará en @elprogramadear para comentar la actualidad. 

<U+0001F51B> ¡Mantente al día de la #ActualidadCs!

<U+0001F4E1> Acompáñanos #EnDirecto https://t.co/iUx3C9gLlr https://t.co/NqqinWnQCl"
"145","Hace 40 años nació la @_AVT_, fundamental para mantener la #memoria de las víctimas del terrorismo en España, reivindicar su #dignidad y defender la #verdad y la #justicia.
Mi cariño a todas las víctimas y un abrazo a  @MAngelesPedraza.

<U+0001F5DE> Lo recuerda @maitearaluce en @abc_es https://t.co/KY8MF3qvqJ"
"146","Lo primero que haré como Presidente de la Generalitat será una auditoría, para saber dónde se está yendo el dinero, e impulsar la economía de los catalanes, con una bajada de impuestos para las clases medias y trabajadoras.

Mi entrevista de hoy en @20m<U+0001F447>
https://t.co/4zbVgkT35E"
"147","<U+0001F44B> #BuenosDías.

<U+0001F5D3> Este #4febrero recordamos a todas aquellas personas que durante esta pandemia han mantenido su lucha contra el cáncer.

Hoy más que nunca apostamos:
<U+0001FA7A>Aumentar la prevención
<U+0001F52C>Fomentar la Investigación
<U+0001F3E5>Promover la detección

#DiaMundialContraElCancer https://t.co/fNaOwe5qAZ"
"148","- “¿Sabe cuál es el presupuesto de la Generalitat?”

- Candidato de Vox a la presidencia de la Generalitat: “¡altísimo! 27 millones... o 70. Creo que 27”

- “Son 30.000 millones...”

Poco que añadir <U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F> https://t.co/41yo3FdkXO"
"149","<U+0001F449> El Consejo de Estado es un organismo público y debe ser transparente.

<U+203C><U+FE0F> ¡Basta de excusas, entreguen el informe!

<U+0001F4FA> @BalEdmundo ""No hay más excepciones a la transparencia que la declaración de secreto de Estado o la protección a la intimidad de las personas"" #LaNoche24h https://t.co/jq8oA80Awy"
"150","<U+0001F3DB><U+FE0F> El lunes Cs solicitó en el @Congreso_Es el dictamen del Consejo de Estado sobre el Real Decreto de los fondos europeos.

<U+0001F4FA> @BalEdmundo ""Todo hace pensar que no es nada halagüeño para el Gobierno y por eso lo ocultan"" #LaNoche24h https://t.co/scDDi2Oa8o"
"151","<U+0001F319> ¡Termina el miércoles con nosotros!

<U+0001F4FA> En unos minutos, @BalEdmundo estará en @Lanoche_24h comentando la actualidad política.

<U+0001F51B> ¡No te lo pierdas! Síguelo #EnDirecto aquí https://t.co/QkL0VtUSOY https://t.co/ycaDCRQtHU"
"152","La supresión de los aforamientos fue una exigencia de Ciudadanos para la investidura en Murcia. Hoy, después de cuatro años de duro trabajo, podemos decir con orgullo que, donde gobierna Cs, se avanza en regeneración, igualdad y lucha contra la corrupción.
https://t.co/y3tOsf00mt"
