"","x"
"87","El meu principal objectiu és que Catalunya torni a liderar econòmicament Espanya.

El primer que cal és generar un marc d'estabilitat política. Un govern que generi confiança, que recuperi el prestigi de les institucions. El contrari del que ha estat succeint els darrers deu anys https://t.co/2dykcAQR5w"
"88","<U+0001F339><U+0001F5D3><U+FE0F> A partir de las 12:00h.
 
<U+0001F4AC> ""Diálogo sobre transición ecológica"".
 
<U+0001F5E3><U+FE0F> @salvadorilla
<U+0001F5E3><U+FE0F> @Teresaribera
 
<U+0001F534> ¡Síguelo en nuestras redes sociales!
<U+25B6><U+FE0F> https://t.co/MY6eUeoKOx
 
#PresidentIlla
#VotaPSC /<U+2764><U+FE0F> https://t.co/EXjVTeSi44"
"89","Looking forward to reading ""Mission Economy: A Moonshot Guide to Changing Capitalism"", the latest from @MazzucatoM. She proposes rethinking the role of the public sector in order to confront our biggest challenges, like inequality and climate change, and fulfill the #Agenda2030 https://t.co/L7ADl5sM5f"
"90","<U+0001F5DE>NOTA DE PRENSA @PSOEAlcaladeH<U+0001F5DE>

<U+2757><U+FE0F>@PSOEAlcaladeH exige el cese inmediato de la directora gerente del Hospital Príncipe de Asturias<U+2757><U+FE0F>

Inaceptables palabras de la directora gerente del Hospital que desprecian a los sanitarios y atentan contra los enfermos y sus familias

<U+0001F447><U+0001F447><U+0001F447> https://t.co/vGgz37GQMu"
"91","Solo hay un camino @IdiazAyuso @SaludMadrid: 

Cese inmediato de la Gerente del Hospital Príncipe de Asturias de Alcalá de Henares 

Con esta actitud y estas medidas no se puede seguir en la gestión de un Hospital PUBLICO que da servicio a 250.000 personas

#HospitalDeAlcalá https://t.co/YrvSpUBXhu"
"92","Personas enfermas, aisladas, que temen por su vida, y a las que se pretende quitarles el móvil para que no puedan contactar con su familia y contarles lo que sucede. Es gravísimo. Ya están tardando en cesar a la directora gerente del Hospital de Alcalá. #HospitalDeAlcalá."
"93","<U+203C><U+FE0F>El @PSOEAlcaladeH exige el cese inmediato de la gerente del Hospital Príncipe de Asturias. 

Su gestión partidista es intolerable. No se puede intentar llenar el Zendal a toda costa, incluso saltándose necesidades básicas de los pacientes.

¿Cuál es su PRIORIDAD? https://t.co/PlsUCSYSi7"
"94","Cuando las decisiones se toman por criterios alejados de los que deberían ser, se tocan límites inimaginables.

<U+0001F926>Parece que el objetivo es que el Hospital Zendal luzca para la foto y justifique su creación en vez del que debería ser:

<U+0001F449>SALVAR VIDAS<U+0001F448>

https://t.co/u0lSn3FE9e"
"95","Una batalla que libran cada año más de 14 millones de personas en el mundo.
 
En el #PSOE estamos comprometidos en la lucha contra el cáncer: más inversión para investigación y diagnóstico precoz.<U+0001F52C>
 
<U+2764><U+FE0F>PREVENCIÓN
<U+2764><U+FE0F>LUCHA
<U+2764><U+FE0F>FUERZA
 
#DíaMundialContraElCáncer, luchemos juntos<U+0001F4AA> https://t.co/tsPv8QsbgW"
"96","¡Buenos días! ¡Bon dia!
<U+0001F31E><U+2615><U+FE0F><U+0001F5F3><U+FE0F>

<U+0001F5D3><U+FE0F> Esta es la agenda #14F para hoy de @salvadorilla:

<U+0001F399><U+FE0F> A las 8:30, sesión ‘La meva proposta econòmica és…’ de Foment del Treball.

<U+0001F4AC> A las 12:00h, diálogo con @Teresaribera.

<U+0001F5E3><U+FE0F> A las 17:30h, acto de Transición Ecológica.

#PresidentIlla https://t.co/ey5GrEr5wS"
"97","La oposición sigue instaurada en la confrontación y en la provocación.

¿Hará el PP una oposición útil y constructiva en este año tan decisivo para nuestro país?

Ante esto, una vez más, @sanchezcastejon <U+0001F339> sigue ofreciendo <U+0001D5E8><U+0001D5E1><U+0001D5DC><U+0001D5D7><U+0001D5D4><U+0001D5D7>, para salvar vidas, empresas y empleos.

<U+0001F91D> https://t.co/HYcSdV7whS"
"98","<U+0001F5DE><U+FE0F> @MarotoReyes: “El #14F los catalanes deciden si votan parálisis y ausencia del Gobierno, o acción y proyecto transformador, que es lo que ofrece el #PSOE”.

Toda la información del diálogo sobre ‘Industria e innovación’. 

#PresidentIlla 
#VotaPSC /<U+2764><U+FE0F>

https://t.co/hsJuioVCpm"
"99","<U+0001F534>En les eleccions del #14F el vot per correu és més important que mai!

Sol·licita-ho fins al 5 de febrer a través de dues vies:

<U+0001F449>Presencialment en qualsevol oficina de @Correos

<U+0001F449>Per internet: https://t.co/W3RSz5VCWW.

<U+2795>Més info: 900 525 546.

#PresidentIlla https://t.co/tBs0I4SCfX"
"100","El #14F Cataluña se juega mucho.
Tendremos que decidir entre: avanzar o retroceder. Unidad o fractura social.

Querido @salvadorilla, ha sido un placer acompañarte hoy. Cuenta con todo mi apoyo para impulsar el futuro de Cataluña. 

@socialistes_cat  #PresidentIlla #FemHo https://t.co/89f5ymJ3h3"
"101","Queremos una #Cataluña, como dice nuestro himno, rica y plena.
 
Mi compromiso es un Gobierno centrado en lo que importa, que aprovechará al máximo las oportunidades del fondo <U+0001F1EA><U+0001F1FA>.

Un Gobierno a la altura del momento histórico que nos toca vivir.

<U+0001F339> @salvadorilla

#PresidentIlla https://t.co/ehpNC6mnO3"
"102","Los partidos independentistas votaron en contra de los fondos europeos en el Congreso.
 
<U+0001F449>Si pueden permitirse el capricho de desentenderse, es porque ya desde hace tiempo han desatendido a los ciudadanos y las ciudadanas de #Cataluña.
 
<U+0001F339> @salvadorilla

#PresidentIlla https://t.co/phGGE8eR1H"
"103","Crearé un Comisionado para la Formación Profesional.
 
No nos podemos permitir otra década perdida.
Necesitamos un gobierno comprometido con la innovación, la industria y la formación.
 
Cataluña no puede perder esta oportunidad.
 
<U+0001F339> @salvadorilla
 
#PresidentIlla https://t.co/cLzv2HzSPK"
"104","Mi política industrial será energética y activa.
 
<U+0001F449> Me comprometo a hacer los viajes que hagan falta para promocionar nuestro país.
 
<U+0001F449> Promoveré un gran acuerdo desde el Govern para aprovechar al máximo los fondos del Plan de Recuperación Next Generation.
 
<U+0001F339> @salvadorilla https://t.co/AVVLvJK4im"
"105","Tenemos el talento.
Tenemos las infraestructuras.
Tenemos las ciudades.
Tenemos todos los ingredientes necesarios para el éxito.
 
Mi respaldo a la innovación será máximo:
<U+0001F449> Habrá más recursos, más coordinación y más planificación.
 
<U+0001F339> @salvadorilla 
 
#PresidentIlla https://t.co/dXUqFqbadt"
"106","Nuestro modelo industrial se asienta sobre dos patas: innovación y formación.
 
Más industria es más trabajo de calidad, más cohesión social.
 
<U+0001F449> Queremos ofrecer las mejores condiciones para los trabajadores de Cataluña.
 
<U+0001F339> @salvadorilla 
 
#PresidentIlla https://t.co/LG9tysBqn1"
"107","La Cataluña que queremos, y la Cataluña que queremos recuperar, es la Cataluña industrial, innovadora y tecnológica.
 
<U+0001F449> Una administración que facilite e impulse una política industrial innovadora.
 
No nos podemos permitir ir hacia atrás.
 
<U+0001F339> @salvadorilla 
 
#PresidentIlla https://t.co/hD14ntSA6y"
"108","Salvador tiene un reto:

<U+0001F449> Convertir Cataluña en un motor para España.

<U+0001D40F><U+0001D41A><U+0001D41C><U+0001D42D><U+0001D428> <U+0001D429><U+0001D428><U+0001D42B> <U+0001D425><U+0001D41A> <U+0001D408><U+0001D427><U+0001D41D><U+0001D42E><U+0001D42C><U+0001D42D><U+0001D42B><U+0001D422><U+0001D41A>: Recuperar la fortaleza que nunca se debió haber perdido.

Salvador tiene proyecto.

<U+0001F339> @MarotoReyes
 
#PresidentIlla https://t.co/yqp4rk3E2j"
"109","La industria tiene que ser la protagonista. 

Cataluña tiene que recuperar su liderazgo industrial.

Estos últimos diez años no se ha trabajado en los intereses de los catalanes y eso ha hecho que se pierda industria.

<U+0001F339> @MarotoReyes 

#PresidentIlla https://t.co/3tU8vRihyF"
"110","El próximo #14F hay que decidir entre:
 
Avanzar o retroceder.
Reactivación o crisis.
Unidad o fractura social.

Es el momento de @salvadorilla.
 
Con humildad y unidad superaremos la crisis sanitaria, social y económica que afronta Cataluña y el resto de España.

<U+0001F339> @MarotoReyes https://t.co/UGFz4U8K1C"
"111","<U+0001F5E3><U+FE0F>Indústria i coneixement:

<U+0001F449> El candidat a la presidència, @salvadorilla.
<U+0001F449> La ministra d'Indústria, Comerç i Turisme, @MarotoReyes.
<U+0001F449> Mateo Valero, director del @BSC_CNS.
<U+0001F449>Matias Carnero, president del comitè d'empresa de @tuSEAT.

#PresidentIlla https://t.co/ovL1oLgTcn"
"112","<U+0001F4CC>Esta tarde, acto de campaña sobre Industria y Conocimiento. 

<U+0001F5E3><U+FE0F>Participan: @salvadorilla, @MarotoReyes, @aliciarll, Matías Carnero y Mateo Valero.

<U+23F0>A partir de las 17:30h

¡Síguelo en nuestros canales digitales!
<U+25B6><U+FE0F>https://t.co/JrE5rcug9V

#PresidentIlla https://t.co/oCNggbsczw"
"113","<U+26A0><U+FE0F> ""Luis, nada es fácil, pero hacemos lo que podemos. Ánimo"". M.R.

Siempre volvemos al punto de partida de la corrupción: Génova 13. https://t.co/5VctOrE78A"
"114","<U+0001F5DE><U+FE0F>""La prioridad ahora es la lucha contra la pandemia, la reactivación económica y garantizar que nadie quede atrás.

Apuesto por el reencuentro de los catalanes. El instrumento es el diálogo dentro de la Ley"".

Entrevista a @salvadorilla en @larazon_es <U+2193>

https://t.co/8sPUeBILrM"
"115","Tenemos que salir de esta crisis construyendo desde ya un futuro sin niñas y niños pobres. Con la Alianza Pobreza Infantil Cero vamos a potenciar nuestro desarrollo económico al tiempo que multiplicamos las oportunidades para lograr la igualdad. Nos jugamos mucho. #RompeElCírculo https://t.co/Oa0FObIesW"
"116","<U+0001F449> 26 sesiones plenarias
<U+270D><U+0001F3FB> Iniciativas legislativas
<U+0001F5D2><U+FE0F> 8 leyes
<U+27A1><U+FE0F> 34 RDLs

<U+0001F3DB><U+FE0F> Es el balance de nuestro primer año de legislatura.
<U+0001F339> Educación, igualdad, cambio climático, reto demográfico...

<U+0001F4AA> Por delante, tres años más para seguir trabajando por la justicia social. https://t.co/YcXY0xIhXL"
"117","La idea de que siempre triunfan los que se esfuerzan es falsa. La pobreza se hereda: quienes crecieron en hogares en situación vulnerable padecen más riesgo de pobreza en la actualidad. Nuestro objetivo es dar la vuelta a esta realidad. Conseguir una sociedad justa y en igualdad. https://t.co/2uaUmSk396"
"118","Presentamos la Alianza País para la #PobrezaInfantil Cero. Tenemos que actuar y lo vamos a hacer uniendo esfuerzos ante una causa imprescindible e impostergable, que nos atañe a todas las generaciones: romper el círculo de la pobreza infantil. Esta lucha es un objetivo de Estado. https://t.co/xZxNQaHDQ8"
"119","<U+0001F5DE><U+FE0F> @sanchezcastejon pide a Casado que haga una oposición útil y constructiva y le ofrece unidad para salvar vidas y empleos.

""No continúe igual que en 2020, con la misma mala sombra que proyecta desde que lidera el PP”.

<U+2795>info sobre la #SesiónDeControl 
https://t.co/taaH7NYbBQ"
"120","Ja he votat per correu. És segur, fàcil i fiable, i permet evitar desplaçaments. @Correos aplica tots els protocols de seguretat per protegir treballadors i usuaris. També es pot votar a les 300 oficines d’arreu de Catalunya. Divendres acaba el termini #14F. Participa<U+0001F5F3> https://t.co/DsNP4lqcvD"
"121","<U+0001F9CD><U+0001F3FB><U+200D><U+2640><U+FE0F><U+0001F9CD><U+0001F3FF><U+0001F9CD><U+200D><U+2642><U+FE0F><U+0001F9CD><U+0001F3FC><U+200D><U+2640><U+FE0F>¿Para qué una Ley Integral para la Igualdad de Trato y la No Discriminación?

Todos/as, en algún momento de nuestras vidas, estamos expuestos a padecer algún tipo de discriminación.
#LeyZerolo

<U+270D><U+FE0F><U+0001F3FC>Tribuna de @MonicaSilvanaG en @eldiarioes.

<U+2B07><U+FE0F>
https://t.co/ocWvHF8ekf https://t.co/0zP12Pc1ru"
"122","<U+0001F534>@salvadorilla:

""Vull posar professionals servidors públics al davant de les àrees més rellevants del govern:

<U+0001F449>La persona que s'ocuparà de la protecció de la salut és la metgessa OLGA PANÉ, gerent del Parc de salut Mar"".

#PresidentIlla https://t.co/Nq6eupoJlM"
"123","<U+0001F534> EN DIRECTE| Diàleg del candidat a la presidència de la Generalitat, @salvadorilla, amb el president de la Generalitat Valenciana, @ximopuig.

#PresidentIlla https://t.co/exn4l995Na"
"124","<U+274C>La polarización y los discursos políticos extremos nunca son el camino. Traen odio y violencia.

Por más que ataquen nuestras sedes nunca cejaremos en nuestro firme compromiso con los valores democráticos<U+0001F339>

Todo nuestro apoyo a los compañeros y las compañeras de @psoedesevilla https://t.co/cwZt2vlS8T"
"125","<U+0001F5E3><U+FE0F>@salvadorilla:

""És essencial establir un mecanisme de diàleg sostingut en el temps.

M'hi implicaré personalment i demanaré que hi assisteixin tots els partits polítics amb representació al Parlament de Catalunya"".

#PresidentIlla https://t.co/pD0tXAzZtY"
"126","<U+27A1><U+FE0F>@salvadorilla:

""Hay que generar un marco de estabilidad y de confianza en Catalunya.

Las empresas y agentes económicos piden certeza, estabilidad y solidez.

<U+0001F449>Lo más importante a corto plazo es salvar empleos y empresas después de la crisis de la #COVID19"".

#PresidentIlla https://t.co/FHcR7gxZPH"
"127","<U+0001F5E8><U+FE0F>@salvadorilla:

""Recomano a tothom que el #14F no pugui anar a votar que ho faci per correu.

<U+0001F5F3><U+FE0F>Tinc plena confiança en què el govern ha fet la seva feina per garantir que el 14 de febrer es vota amb seguretat"".

#PresidentIlla https://t.co/OJhl7fACsT"
"128","El PP sigue instalado en la estrategia de la provocación. Les pido que se informen, que hagan una oposición distinta, útil, constructiva. Que se note para qué sirven sus escaños. Que dejen atrás la confrontación y trabajemos con unidad para salvar vidas, empleos y empresas. https://t.co/vsFAt3AkN3"
"129","La estrategia de vacunación está avanzando.

Recibiremos 2,3 millones de dosis este mes.

A partir de marzo, esperamos un importante incremento de la llegada de vacunas para inmunizar al 70% de la población en verano.

<U+0001F3DB><U+FE0F> @CarolinaDarias 

#SesiónDeControl https://t.co/EzV9NLnBe8"
"130","La estrategia fundamental es la vacunación. Nos va la vida en ello.

1,6 millones de dosis ya suministradas.
400.000 ya inmunizadas.
2,3 millones de dosis llegarán este mes.

Impulsaremos esta estrategia con criterios de equidad.

<U+0001F3DB><U+FE0F> @CarolinaDarias 

#SesiónDeControl https://t.co/C7VF0HAqF9"
"131","En Cataluña hay un problema y debe resolverse con diálogo. Dentro de la ley. No hay otro camino.

Con este Gobierno no ha vuelto a haber declaraciones unilaterales o leyes ilegales.

Diálogo transparente, claro y ajustado a la legalidad.

<U+0001F3DB><U+FE0F> @miqueliceta  

#SesiónDeControl https://t.co/AIh95N887f"
"132","Diálogo, negociación y pacto será mi divisa.

El Gobierno necesita un interlocutor igualmente comprometido con el diálogo.

La autonomía es el mejor servicio para los ciudadanos de Cataluña y de España.

<U+0001F3DB><U+FE0F> @miqueliceta 

#SesiónDeControl https://t.co/yBWwUbyxIY"
"133","Todo lo que he hecho en política desde el 98 se ha enmarcado en la Constitución.

Quien dijo que nación y nacionalidad es lo mismo fue Manuel Fraga.

La nación es depositaria de la soberanía. Tranquilos.

En la Constitución cabemos todos.

<U+0001F3DB><U+FE0F> @miqueliceta 

#SesiónDeControl https://t.co/HTaJkBPElY"
"134","Se está convirtiendo en un clásico que cada vez que hay elecciones, la ultraderecha siembra dudas sobre la legitimidad del proceso.

Los demócratas no tenemos miedo al fascismo.

<U+0001F3DB><U+FE0F> Fernando Grande-Marlaska.

#SesiónDeControl https://t.co/KV03sw4xu0"
"135","<U+0001F3DB><U+FE0F> Fernando Grande-Marlaska al PP:

Tratan ustedes de separarse de la extrema derecha, pero en materia de derechos humanos están muy cerca.

#SesiónDeControl https://t.co/TePu7II7SB"
"136","Debemos hacer de 2021 el año de la recuperación:

Vacunación, reforzar el Estado del Bienestar, inversiones y ayudas para proteger el tejido productivo, activar los #PGE y el Plan de Recuperación.

En esto trabajamos las 24 horas del día.

<U+0001F3DB><U+FE0F> @NadiaCalvino 

#SesiónDeControl https://t.co/aDZhdwgPFe"
"137","El Plan de Recuperación y Resiliencia aborda un conjunto de reformas que están en línea con las recomendaciones europeas.

Tenemos un proyecto de país en el que tenemos que remar todos en la misma dirección.

El ruido no contribuye.

<U+0001F3DB><U+FE0F> @NadiaCalvino 

#SesiónDeControl https://t.co/hHSqSDlhvC"
"138","Ya han puesto en el punto de mira a sus aliados naturales por apoyar el decreto de los fondos europeos.

Este Gobierno, en 1 año ha movilizado recursos.
Ustedes, en 1 año han votado NO a todo.

Se han colocado en contra de su país.

<U+0001F3DB><U+FE0F> @carmencalvo_ 

#SesiónDeControl https://t.co/bodXtlvdIM"
"139","Tenemos una gran candidato a la Generalitat para hacer frente a la peor pandemia en 100 años frente a lo que el independentismo ha ofrecido en 10 años.

@salvadorilla vuelve a Cataluña para superar la división
y para mirar al futuro.

<U+0001F3DB><U+FE0F> @sanchezcastejon 

#SesiónDeControl https://t.co/lrAoBQcTIb"
