"","x"
"744","<U+0001F389> Feliz aniversario a todos y todas las que hacéis Podemos: a nuestro gran equipo, a todos los trabajadores y trabajadoras del partido y, sobre todo a nuestra militancia, que se ha dejado la piel para que el cambio en nuestro país sea posible."
"745","Pero nada de esto hubiera sido posible sin vosotros y vosotras, nuestra militancia. 

Nunca tuvimos el dinero de los grandes bancos ni el apoyo de los grandes empresarios o los jefes de los medios. Tenemos una cosa, la más importante: la fuerza de estar juntas codo con codo.<U+0001F49C>"
"746","Y a principios del año pasado, demostramos que sí había números para conformar un Gobierno progresista en España. Desde el Gobierno hemos seguido demostrando que otra forma de gobernar es posible y no hemos dejado de empujar para avanzar en derechos desde el primer día. <U+0001F4AA>"
"747","Nos dijeron que si queríamos cambiar las cosas nos presentáramos a las elecciones, y así lo hicimos. 

Desde 2014 hemos recorrido un largo camino: pusimos fin al bipartidismo, plantamos cara a la corrupción de M. Rajoy, conseguimos la mayor subida del SMI de la historia..."
"748","Hoy cumplimos 7 años. <U+0001F389>

Siete años de lucha, de esperanza, de valentía, de cambio y de perseverancia; Años en los que nos hemos enfrentado a grandes dificultades, pero en los que hemos conseguido mucho y en los que hemos demostrado que SÍ SE PUEDE. <U+0001F49C><U+0001F4AA>"
"749","<U+0001F4FA> Este domingo, a las 21.25h, el vicepresidente @PabloIglesias será entrevistado en @salvadostv.

Podrás verlo en directo desde aquí <U+2935><U+FE0F>
https://t.co/J9sa22sl5p https://t.co/plWD5lEG1u"
"750","<U+0001F382> Hoy es nuestro 7º aniversario. Nacimos para conquistar derechos y transformar nuestro país en uno más justo y democrático; 7 años después, vamos alcanzando estas metas desde el Gobierno de coalición, empujando cada día para mejorar la vida de la gente. 

¡SÍ SE PUEDE! https://t.co/wyjqzxcWQB"
"751","Norabona a @murciano81 y todo el equipo de #ElAñoDelDescubrimiento por el Premio a Mejor Documental.
Y a @EGEDA_Comunica por una gala que hace lo que hace el cine: llevar las historias vividas a la pantalla. Qué bien ver a trabajadorxs esenciales en escena.
#PremiosForque"
"752","La ultraderecha mediática dispara cada día con mentiras contra cualquiera que intente hacer política en beneficio de la mayoría. Que sus ataques sin escrúpulos no cesen es la mejor expresión de que estamos pudiendo cambiar algunas cosas. Fuerza @AdaColau <U+270A>https://t.co/XAfr8Y4151"
"753","Aquí un enlace explicativo para aquellas personas de buena fe que quieran saber más información:

https://t.co/2GP5BzwrK9"
"754","La derecha rancia catalana y española, juntitas en sus campañas de odio, están difundiendo fake news sobre mis vacaciones de navidad.

He seguido la normativa en todo momento.

Si quieren que critiquen mis políticas, pero dejad mi vida privada y familiar en paz. https://t.co/246BAab4Vo"
"755","¿Cuál es el cambio que necesita Cataluña? Luchar contra las desigualdades, transformar nuestra economía en clave verde y un Govern que crea en el diálogo. 

Sobre esto y más en esta entrevista de 
@isasi89 para @TheObjective_es https://t.co/QlLC6Lc2ER"
"756","Después de luchar en primera línea contra el virus, en condiciones precarias y arriesgando su salud, así es como el Gobierno de Madrid agradece a sus sanitarios y sanitarias.

Esto es indefendible. https://t.co/wnXORJRtoG"
"757","Hay quienes creen que estos casos son problemas de los otros. No es nuestro caso. A nuestra compañera @VickyRosell, un ministro del PP y un juez le hicieron otro montaje criminal. Por suerte, el juez ha sido ya condenado <U+0001F447> https://t.co/M2ZuANHLtb"
"758","Hemos visto homenajes de Ayuso al Corte Inglés, a Florentino o a Amancio Ortega.

Para los y las sanitarias que se han dejado la piel arriesgando su vida para salvar las de tod@s: chantaje, coacción y más precariedad.

Así tratan de tapar su incompetencia.
https://t.co/cShMy4BrMB"
"759","“Si nosotras no estamos en el Gobierno, no hay cambio. Debemos ser capaces de entendernos entre todas las fuerzas progresistas y que además apostamos por la vía del diálogo”.

 No te pierdas esta entrevista a @jessicaalbiach <U+0001F447>

https://t.co/8XtF8kliDz"
"760","<U+0001F449>Siete días de colapso tras la nevada.
<U+0001F449>Colegios cerrados por nueve días.
<U+0001F449>Carreteras sin limpiar y basura acumulada en las calles siete días después del temporal.
<U+0001F449>Más de tres meses sin luz en la Cañada Real.
<U+0001F449>Menús de vergüenza de la empresa subcontratada en el Zendal."
"761","<U+0001F449>Menús escolares de Telepizza para los niños y niñas sin recursos de la Comunidad.
<U+0001F449>Casi 100 millones de sobrecostes en el Zendal.
<U+0001F449>Privatizaciones y contratos a dedo.
<U+0001F449>A la cola de Europa en vacunación.
<U+0001F449>El 90% de residencias todavía sin vacunar."
"762","La gestión del PP de Madrid:

<U+0001F449>Protocolos para no derivar enfermos en residencias a hospitales.
<U+0001F449>Aglomeraciones constantes en el metro.
<U+0001F449>Hospitales con UCIS cerradas y constantes desperfectos.
<U+0001F449>Falta de médicos y personal de atención primaria."
"763","Mañana domingo podréis ver la entrevista, atravesada de literatura, fútbol, política y por supuesto amor y admiración a Manuel Vazquez Montalbán, que le he hecho al escritor y periodista Daniel Vázquez Sallés.

Podréis verlo en nuestro canal de Youtube:
https://t.co/kUJnhjZWAR https://t.co/0Pv1fQM20K"
"764","Ayer fue un día muy importante para el Sistema de Atención a la Dependencia de nuestro país. Hemos acordado con las CCAA, y con los agentes sociales, un Plan de Choque que revierte los recortes del 2012 en un solo año<U+0001F447> 
Abro hilo y lo explico: https://t.co/5TWSDqm4Bc"
"765","Me preguntaba @isasi89 qué es ser patriota. Para mí es defender y trabajar por los intereses de las mayorías y ahora más que nunca proteger la salud. La patria es la gente. 

Sobre esto y más en @TheObjective_es <U+0001F447>
<U+0001F517> https://t.co/kGDJMfcP1q https://t.co/nQVVzeRgyn"
"766","Mientras pymes, autónomas y especialmente la hostelería se sienten desprotegidas, una empresa que acabó presumiblemente con uno de sus mejores ejercicios solicita acogerse a los ERTE por tener que cerrar una hora antes. (1/2)"
"767","Hoy hemos alcanzado un acuerdo en la Mesa de Diálogo Social para relanzar nuestro Sistema de Atención a la Dependencia.
El incremento de financiación de 600 millones permitirá reducir listas de espera, reforzar los servicios y prestaciones y mejorar las condiciones laborales. https://t.co/wKd8MpXmnd"
"768","Así estaría la cosa en la capital de la cuarta economía de la Zona Euro (desde hace una semana).

Parece que el modelo de regalar miles de millones de euros a los ricos en forma de privilegios fiscales tiene algún defectillo de diseño.

Viñeta de @ManelFontdevila. https://t.co/v4EC110HAK"
"769","<U+0001F4FD> @PabloIglesias entrevista al escritor, periodista y guionista Daniel Vázquez Sallés.

Autor de Lena (2018), El intruso (2013), La fiesta ha terminado (2009) y Recuerdos sin retorno (2013) entre otros.

Mañana a las 20.00h <U+2935><U+FE0F>
https://t.co/qs1pkWjuqm https://t.co/Qyr92BVO0O"
"770","La desastrosa gestión de Ayuso está teniendo nefastas consecuencias, como esta. <U+0001F447> https://t.co/Ttd63Gp2V4"
"771","Después de tener a la ley de dependencia agonizando una década, esto es lo que ocurre cuando llega Unidas Podemos al gobierno.

Por eso no paran de echarnos paladas de fango y fake news desde ciertos medios. Porque demostrar que sí se podía les desmonta el discurso y el cortijo. https://t.co/52Vobxq02I"
"772","Un avance social imprescindible que va a mejorar la vida de miles de personas. Seguimos revirtiendo recortes.
<U+0001F4AA><U+0001F447> https://t.co/xB50ax02Y1"
"773","Almeida reclamando dinero al Estado por partidos no jugados en pistas de pádel por culpa de la nevada. O sea, papá estaría orgulloso.

https://t.co/U564TzR39R https://t.co/1j0bpr4ME0"
"774","¿Tienes que cuadrar un presupuesto?
Llama a Almeida&amp;Villacís.
Te calculan daños en Madrid causados por el temporal por 398 millones. 
Y luego para cuadrar...¡tachán!, 1.000 millones más por impacto en la economía. 
250% más sin un puñetero dato acreditativo.
Y en todas las teles https://t.co/AqcZwb9wAB"
"775","El acuerdo con agentes sociales y CCAA para reforzar la Dependencia representa un punto de inflexión ante un deterioro causado por años de recortes.

Mejorar las condiciones laborales, reducir las listas de espera y mejorar la atención es fortalecer los pilares de la protección. https://t.co/O9MZ8gccaK"
"776","LA EDAD DE ORO DEL PERIODISMO https://t.co/j5RUzq0Kyv"
"777","Ja tenim nova data per les eleccions catalanes: 30 de maig.

Una bona notícia posar-nos d’acord en la necessitat d’ajornament. El Govern no ha fet la seva feina però cal buscar solucions. Necessitem unes eleccions segures. https://t.co/akZ31K3Uat"
"778","<U+0001F4AA><U+0001F3FC><U+0001F49C> También se ha acordado mejorar las condiciones laborales de las trabajadoras y trabajadores del Servicio de Asistencia a la Dependencia. Los cuidados que tanto necesitamos en muchas etapas de nuestra vida no pueden seguir en manos de la precariedad. 
https://t.co/YpaTsA6RWj https://t.co/XXFufnxSkV"
"779","<U+0001F449> Vamos a garantizar la atención adecuada de las personas dependientes con el nuevo Plan de Choque en Dependencia diseñado por la @VSocialGob.

¿Cómo lo vamos a hacer? <U+0001F447> https://t.co/rJnUJk8yyW"
"780","<U+0001F64C> Hoy aprobamos el Plan de Choque en Dependencia de la @VSocialGob aumentando la inversión hasta 6.000 millones en los próximos 3 años para:

<U+2705> Reducir listas de espera
<U+2705> Ampliar servicios y prestaciones
<U+2705> Mejorar las condiciones de los trabajadores

Aquí los números.<U+0001F447> https://t.co/BAbDziC9sC"
"781","Madrid es impracticable casi una semana después de la nevada.

A pesar de la propaganda de Almeida, calles y calles intransitables.

Decía Ayuso q “Madrid no se para” por el covid, porque no quiere proteger nuestra salud.

Pues Madrid la ha parado una nevada por su incompetencia."
"782","<U+27A1><U+FE0F> El Gobierno y las comunidades autónomas aprobamos el Plan de Choque en Dependencia 2021-2023 con un amplio consenso en torno a los objetivos y medidas a llevar a cabo.

#AcuerdoSocialDependencia <U+2935><U+FE0F> https://t.co/B3WN5bi0JR"
"783","Hemos acordado con las CCAA inyectar hasta 6.000 millones en Dependencia en los próximos tres años para reducir las listas de espera, ampliar los servicios y prestaciones y mejorar las condiciones de los trabajadores. Revertimos los recortes del PP y cumplimos compromisos. https://t.co/tei8mBLyTK"
"784","En España hay quien practica “in dubio contra el reo” sin molestarse en leer los escritos que previamente han entrado en el juzgado. 

Muy poca rigurosidad.

Y lo de El Mundo, ya supera todos los récords de veracidad informativa

Pero de 5 lineas de investigación, ya solo queda 1 https://t.co/eFqkKhK0Vw"
"785","<U+0001F5E3>Salud y bienestar. 

Trabajar para acordar. Lo demostramos en Irun, en Pasaia y, hoy, también en #Gasteiz.

<U+2705>Se para la exploración de gas
<U+2705>Se paran los desahucios sin alternativa habitacional
<U+2705>Se controlarán los precios abusivos de alquiler

https://t.co/G44fdUMycE"
"786","Pedir que se cumpla el acuerdo sobre la regulación del mercado eléctrico no es tensar el Gobierno. <U+0001F447> https://t.co/fGMcnoV9rv"
"787","La protección de los ERTE supone una inversión pública sin precedentes y debemos velar por su buen uso. La Inspección de Trabajo está realizando una labor fundamental para evitar fraudes y garantizar derechos. 

Esta trabajadora en el @El_Intermedio lo explica de forma muy clara. https://t.co/ftkD8Q5ILj"
"788","Hemos entregado 11.000 kilos de leña al vecindario del Sector VI de la Cañada Real ante la inacción de Ayuso y Almeida. Seguimos trabajando para restablecer todos los servicios esenciales. Es intolerable que miles de personas enfrenten la ola de frío sin luz. #CañadaNecesitaLuz https://t.co/sMM4H9y2hA"
"789","Tras meses de inacción del Gobierno de Ayuso, desde Unidas Podemos hemos enviado 11.000 kg de leña para que en la Cañada Real puedan calentar sus hogares, y el vehículo 4x4 que su equipo sanitario lleva pidiendo una semana. Seguimos apoyándoles en la lucha para que vuelva la luz."
"790","Cualquiera diría que anteponen su beneficio económico a paliar este drama social al que contribuyen con su difusión.

https://t.co/vJRrp0VEL1"
"791","La crisis de credibilidad del periodismo se produjo cuando  fondos de inversión o empresas como las eléctricas empezaron a ser sus propietarios. OKDiario fue más allá, desvela @LaUltima_Hora. Ellos ya nacieron como activistas del gran poder económico<U+0001F447>
https://t.co/Oq2gTqxmFd"
"792","Con 35 diputados, no podemos conseguirlo todo. Pero, trabajando mucho y siendo muy ""cabezones"", algunas cosas importantes sí conseguimos.

Esto va a mejorar la vida de cientos de miles de familias. Por logros así es que vale la pena estar en el gobierno <U+0001F449> https://t.co/dRhUJ1CIHr https://t.co/jb1oWXE3fm"
"793","Hoy, en el 102 aniversario de su asesinato, recordamos a Rosa Luxemburgo como lo que fue: una defensora de la justicia social y la paz.

Seguimos trabajando para construir un mundo donde, en sus palabras, seamos “socialmente iguales, humanamente diferentes y totalmente libres” <U+0001F49C>"
"794","Es muy sencillo <U+0001F447> #EsCulpaDelFrutero https://t.co/WCN2SrdGPG"
"795","No, no #EsCulpaDelFrutero. Es culpa de quienes desvían el debate sobre los hinchados bolsillos de las eléctricas hacia sus mentiras y ruido en las redes.

Sacan una metáfora de su contexto para difamar y propagar el odio. Y justo así es como se crea un bulo <U+0001F447> https://t.co/zZQZc5yejA"
"796","#EsCulpaDelFrutero es tendencia porque ayer @ionebelarra explicó con una metáfora muy precisa cómo te roban dinero las eléctricas con la factura de la luz y ha salido toda la (ultra)derecha mediática y tuitera a defender al oligopolio eléctrico que se forra a tu costa. <U+0001F926> https://t.co/wFJz8JQnmh"
"797","Muy de agradecer que la derecha mediática nos ayude a explicar porqué el mercado eléctrico tiene trampa.  

Eso sí, ellos como siempre protegiendo los beneficios del oligopolio y nosotros intentando bajar de verdad la factura de la luz a la gente. 

#EsCulpaDelFrutero"
"798","Se cumplen 102 años del asesinato de Rosa Luxemburgo. Una mujer que comprendía la necesidad de que las mujeres trabajadoras ganaran terreno en la vida política para conquistar derechos y transformar de raíz nuestras sociedades. https://t.co/4IfH14EXh8"
"799","Hay que ir a la raíz de los problemas para solucionarlos. @ionebelarra y @nachoalvarez_ analizan el coste de la factura de la luz, la situación del mercado eléctrico y las medidas del acuerdo de Gobierno de coalición para democratizar y bajar los precios.
https://t.co/0DlziTmvWV https://t.co/2rS9fDB6h7"
"800","Según el PP no hay dinero para ayudar a los sectores y colectivos más castigados por la pandemia, pero si para colocar a sus amiguetes.

Lamentable.  https://t.co/wm5WaLDr3H"
"801","“Prisa, Unidad Editorial, Vocento, Grupo Joly, Grupo Godó, Europa Press, La Razón, La Voz de Galicia El Economista...” Todos contra Garzón por limitar la publicidad de las casas de apuestas que tanto daño hacen. Interés general versus beneficios privados 

https://t.co/uXhm6TNLNZ"
"802","La declaración fake (basada en ""rumorología"" según el propio declarante) se ""pierde""... hasta que la pide VOX.

El juez abronca a @PODEMOS por la falta de unos papeles... que tenía desde hace 15 días.

Eso sí, los titulares difamatorios no los borra nadie. https://t.co/ExHC6Oo6ZC"
"803","""El juez Escalonilla abronca a la formación morada por no entregarle el justificante del pago de un impuesto, cuando los gestores del partido lo habían presentado en el juzgado quince días antes"".

https://t.co/ZgeaAxGlWr"
"804","Decía Lester Freamon en The Wire, que para entender cómo funciona el poder hay que seguir el rastro del dinero ¿Quien financia el tabloide de ultraderecha OKDiario? Algunas de las empresas y bancos más importantes de España<U+0001F447><U+0001F3FB>

Vía @LaUltima_Hora 

https://t.co/5VtSsMGvak"
"805","Pues claro que #EsCulpaDelFrutero, pero para quienes no entienden las metáforas: tenéis que cambiar 'frutero' por 'oligopolio eléctrico' y por todos sus serviles cómplices de la derecha y de las puertas giratorias que han engrasado eficazmente durante décadas. https://t.co/2md4TKikA7"
"806","<U+0001F4FA>""Los hechos que han ocurrido con posterioridad a que Juan Carlos I dejara la jefatura del Estado no pueden estar protegidos por la inviolabilidad que viene recogida en la Constitución. Y quien tiene que evaluar eso es el Parlamento"".

@MayoralRafa en @Lanoche_24h https://t.co/BfFM09w50Z"
"807","<U+0001F4FA>""Es necesario un cambio en el mercado eléctrico. No tiene sentido pagar el precio de la luz al precio del último que entra en el mercado. Es una manipulación de libro"".

@MayoralRafa en @Lanoche_24h https://t.co/gKqLlezwUT"
"808","<U+0001F4FA> ""Hay que acabar con la precariedad en la sanidad pública. Es insostenible, y más aún en plena pandemia"".

@MayoralRafa en @Lanoche_24h https://t.co/4KSNwxdv4M"
"809","Cómo desmontar las MENTIRAS de Ayuso sobre la nevada en Madrid en poco más de 40 segundos. Dentro vídeo <U+0001F4FC> https://t.co/umzLIhTrkg"
"810","Con estas primeras medidas de #IgualdadEnElEmpleo, impulsadas por @IgualdadGob y @empleogob, por fin la igualdad en las empresas dejará de ser una mera declaración de intenciones y pasará a estar regulada por ley.

Seguimos. <U+0001F4AA>"
"811","<U+2640> Hoy España da un paso muy importante hacia la igualdad efectiva entre hombres y mujeres:

<U+0001F449>Las empresas de más de 50 empleados deberán poner en marcha un plan de igualdad que evite la discriminación laboral, público y negociado con los trabajadores y las trabajadoras."
"812","Te están cobrando la patata a precio de aguacate, y la derecha quiere que hablemos de bajar el IVA a costa de recortarte servicios públicos, pero de que el frutero se está forrando estafándote, ni mu.

Pregúntate por qué tertulias y telediarios hablan del IVA y no de la estafa.<U+0001F4B6> https://t.co/HwZCRYhUJM"
"813","Así fue el desembolso de dinero público que el PP utilizó para financiar Okdiario. <U+0001F447>

https://t.co/Ar3aVyTrvV"
"814","<U+0001F91D> La @VSocialGob y los Interlocutores Sociales, @CCOO, @UGT_Comunica, @CEOE y @cepyme_, hemos llegado a un acuerdo para el desarrollo del Plan de Choque y el impulso del Sistema para la Autonomía y Atención a la Dependencia (SAAD) en nuestro país.

HILO <U+0001F447> https://t.co/UY7rwW88T9"
"815","Nos vemos hoy a las 22:15h (21:15h en Canarias) en el canal 24 horas <U+0001F609><U+0001F4AA>. https://t.co/YD4UhYSbA8"
"816","<U+0001F4FA> @ionebelarra: ""Esto va de tocarles los privilegios a las eléctricas o no.

Quienes proponen la bajada del IVA quieren que el dinero salga una vez más de las arcas del estado, que supone menos dinero para sanidad, educación o cuidados"".

#TodoEsMentir14E https://t.co/Eu4PLrPwmA"
"817","<U+0001F4FA> @ionebelarra: “Planteamos que se cumpla con urgencia el acuerdo de Gobierno en el que está firmada una reforma del sistema eléctrico, lo que bajaría el precio de la factura de la luz. Estamos proponiendo que se acabe con los beneficios caídos del cielo”. #TodoEsMentir14E https://t.co/kZ7bByw5UK"
"818","<U+0001F4FA> @ionebelarra explica la TRAMPA del sistema eléctrico en España. <U+0001F447>

#TodoEsMentir14E https://t.co/Ald4pPj8wG"
"819","<U+0001F4FA> ""Esto no va ni de republicanos ni de monárquicos, va de que se pueda investigar la corrupción, y ahí no entiendo que el PSOE no esté con nosotros votando en la mesa del Congreso y sí con PP y VOX"".

@ionebelarra en #TodoEsMentir14E https://t.co/fVdxjSk4Z0"
"820","<U+0001F4FA> ""Creo que nadie en este país entiende que el PSOE vote con VOX o con el PP en el congreso, es muy decepcionante. Creo que es importante que revisen su posición"".

@ionebelarra en #TodoEsMentir14E https://t.co/nBHjNDQMf5"
"821","<U+0001F4FA> @ionebelarra: ""Es decepcionante que el PSOE no quiera investigar el uso de tarjetas black del Rey.

Esto no se trata de si eres monárquico o republicano, se trata de luchar contra la corrupción"".

#TodoEsMentir14E https://t.co/FvsJ3Ffbni"
"822","<U+0001F4E3> Hoy entra en vigor el Real Decreto 901/ 2020, de 13 de octubre, por el que se regulan los planes de igualdad y su registro. <U+2640><U+FE0F> Una medida histórica por la #IgualdadEnElEmpleo, impulsada junto a @empleogob, y gracias al diálogo social.

Hilo<U+0001F447><U+0001F3FF> https://t.co/lYG4gLDVgy"
"823","<U+270F><U+FE0F> Hoy entra en vigor el Real Decreto 901/2020 que regula los planes de igualdad y su registro, una normativa que aprobamos con @IgualdadGob en octubre. 

Un paso importante que sitúa a nuestro país en la vanguardia de la igualdad entre hombres y mujeres en el ámbito laboral. https://t.co/5Wh1uSsn5r"
"824","<U+0001F4FA> Esta tarde, a las 16.50h, la secretaria de Estado para la Agenda 2030, @ionebelarra, será entrevistada en @todoesmentiratv.

Podrás verlo en directo desde aquí <U+2935><U+FE0F>
https://t.co/LIYMOMXJJ7 https://t.co/wF7JrgwJtc"
"825","España da hoy un paso importante en igualdad. Hoy entran en vigor los reglamentos que llevarán a más empresas los planes de igualdad y permitirán que avancemos hacia el fin de la brecha salarial entre hombres y mujeres. A igual trabajo, igual salario. https://t.co/NZc4olh0m1"
"826","El Zendal en realidad es el salvoconducto para que los fondos públicos corran a las manos de los grandes empresarios que dirigen el PP y Cs.

https://t.co/iJ1G6P5lja"
"827","Poco se puede esperar de quien tiene pavor a lo público.

https://t.co/GSlEQPt0vp"
"828","Hoy @LaUltima_Hora desvela quiénes son los que ponen mucho dinero para que OKcloacas difunda bulos y acose mediáticamente a fuerzas como Unidas Podemos para adulterar las elecciones.

¿Por qué no lo había contado nunca ningún medio antes? <U+0001F914>

<U+0001F449> https://t.co/JmURDH7WLV https://t.co/dqbzcSVa7I"
"829","https://t.co/2zvhJMaFju"
"830","El precio de la luz no sube por culpa de Filomena, sino por culpa de un mercado eléctrico obsoleto, ineficaz y oligopólico que hay que regular YA. 

Aquí @ionebelarra y @nachoalvarez explican la situación y proponen medidas para bajar los precios <U+0001F447>

https://t.co/jxrEuDmIQh"
"831","España tiene una de las facturas de la luz más caras. Y esto no se debe a Filomena, sino a un mercado eléctrico trampeado que hace que paguemos energías baratas al precio de las más caras. 

Zumo de piña a pecio de champán. 

Hoy escribo con @nachoalvarez_
https://t.co/nQuKiALKOS"
"832","Es hora de cumplir el Acuerdo de Coalición y reformar el mercado eléctrico, acabando con la sobrerretribución del oligopolio. Es la vía más efectiva para reducir la factura de la luz. 

@ionebelarra y yo lo explicamos en este artículo<U+0001F447>

https://t.co/l4xMbz8UJI"
"833","Patrimonio Nacional paga la lujosa vida del rey huido. Qué monumento más campechano. No son suficiente sus millones de euros en paraísos fiscales, le tenemos que seguir pagando con dinero público todos sus caprichos.

Mientras, la derecha y el PSOE se niegan a investigarlo."
"834","Anoche Vicente Vallés manipuló las palabras de @PabloIglesias para atacar al Gobierno y a @PODEMOS y para proteger los beneficios milmillonarios de las eléctricas que te atracan con la factura de la luz. La manipulación es tan burda que es muy fácil de desmontar. Breve hilo <U+0001F447> https://t.co/1vpoFoRGe4"
"835","Conocer quién paga es fundamental para entender quién manda. https://t.co/3mieOS0RaG"
"836","A ver, que si quitas que Madrid tiene los peores números en esta pandemia, el porcentaje más bajo de vacunados y en cinco días solo han sido capaces de limpiar el 10% de las carreteras tras el paso de Filomena, por lo demás, la gestión del PP está siendo fetén."
"837","Casado, deja de hacer como que quitas nieve y ponte a quitar tuits. https://t.co/rub1if9uzt https://t.co/TQGePewl4q"
"838","Cortes de luz y de agua, problemas con la limpieza y la comida, maltrato al personal sanitario… Situación tercermundista en el ""hospital"" Zendal de Ayuso y Aguado.

Ya sea con un pala o un ""hospital"", la derecha es de hacerse fotitos de postureo mientras sacrifican lo público."
"839","Si tenía dudas de la vacuna se tenía que haber vacunado él el primero. Estas declaraciones cuestionando los avances científicos y alimentando los bulos y las conspiraciones son muy lamentables, impropias de un Presidente autonómico. No todo vale para justificar su ineficacia. https://t.co/S4C5XEBoKc"
"840","En el peor momento de la crisis sanitaria, con más de 2.000 casos diarios, López Miras es incapaz de tomar medidas contundentes.
Es urgente cesar toda actividad no esencial y pasar a fase 0 en la Región de Murcia.
Y si no sabe o no le dejan, que se vaya. https://t.co/eXEUIVvhKX"
"841","Hace justo un año. Seguimos porque el feminismo sigue siendo la lucha por la vida. https://t.co/CZTni9tNlp"
"842","Durante el 2020 se han solicitado más de 1,5 millones de moratorias para el pago de hipotecas, habiéndose concedido el 90%. Estas moratorias se han concentrado en los hogares más vulnerables, aliviando la situación económica de estas familias.
Aquí los datos del Banco de España<U+0001F447> https://t.co/O5lVMTmt1j"
"843","<U+0001F4FA>”Otra investigación a Podemos que acaba archivada.

Da igual cuando veas esto”. <U+0001F447><U+0001F3FB> https://t.co/AicFOirOs6"
"844","Un montón de ultras han acusado falsamente a @PODEMOS.

Aunque sus querellas fake son ridículas, sirven para llenar ciertas portadas y tertulias con difamaciones y, con eso, ya basta para amañar la democracia.

El golpismo del Siglo XXI... con música <U+0001F3B5><U+0001F447> https://t.co/vXDU9OrqCz"
"845","Almeida hoy ha mentido en TV. Ya no es que no controlen el caos de Madrid es que encima añaden paladas de mentiras para contribuir al caos. Los vecinos y vecinas de Madrid no se merecen un alcalde rehén de VOX que les mienta así a la cara. https://t.co/i1HEKyKedT"
"846","¿En calidad de qué interviene este señor en la sede del 112 Madrid? <U+0001F928><U+0001F914> https://t.co/0Y2a7WjV8c"
"847","El intento de golpe de estado trumpista en EEUU fue realizado por un movimiento de ultraderecha con características fascistas, incapaz de aceptar el resultado electoral. Algo así también podría ocurrir en España, donde se acusa al Gobierno de ilegal.
https://t.co/TrZ5d1GQHT"
"848","Es hasta razonable que Madrid esté a la cola de Europa en vacunación.

Ayuso y Aguado odian lo público, y así es imposible reforzar y gestionar bien los servicios públicos, que son estratégicos para combatir pandemias o temporales. 

Su sectarismo está condenando a Madrid. https://t.co/qRH5T4AIAl"
"849","¿Recordáis las mentiras que se inventaron sobre las ""irregularidades"" en las obras de la sede de PODEMOS para que pareciésemos el PP? 

HA QUEDADO ARCHIVADA como todas las demás mentiras.

Recopilación de sus mejores pifias contra PODEMOS.<U+0001F447> https://t.co/FAua8qeh6u"
"850","SE ACABARON LAS EXCUSAS.

A partir de aquí solo queda decidir si se está del lado de la derecha que da amparo a la corrupción de la Corona, o del lado de quienes condenan y piden investigar a todo aquel que se llene los bolsillos gracias a lo público. https://t.co/6glZGHefp9"
"851","<U+0001F4C8>La Región de Murcia registra hoy 2072 casos positivos por COVID, lo que la sitúa a la cabeza de España con 143 casos por cada 100.000 habitantes. 
Pero estos datos no aparecen en las estadísticas estatales.  ¿Por qué? 
Pero aún  hay más <U+0001F447> https://t.co/b2tSuv1xDp"
"852","Los datos de contagios son alarmantes en Madrid (618 IA)y, a pesar de la propaganda de Ayuso, seguimos a la cola en vacunación.

Su fanatismo ideológico contra lo público y su uso caciquil de las instituciones de tod@s tienen consecuencias nefastas para los/as madrileñas.

(HILO)"
"853","Partidos como Vox, PP y Ciudadanos, que constantemente cuestionan la legitimidad del Gobierno, serían los responsables de haber creado un clima político propicio para que ocurrieran actos similares.

<U+270D><U+FE0F> Escribe @VicencNavarro 

https://t.co/TemFtLZDGU"
"854","Otra investigación archivada. Ya hemos perdido la cuenta de cuántas van en las últimos años. A ver si ahora se dedican las mismas horas de tertulias e informativos para insistir en que las acusaciones falsas se han quedado en NADA. https://t.co/G1j3V2zTkx"
"855","""Caja B"" <U+0001F449> bulo
Reforma de la sede <U+0001F449> bulo
""Financiación irregular"" <U+0001F449> súper bulo

La acusación fake basada en ""rumorología"" se deshace como un azucarillo.

Pero da igual, porque cumplió su objetivo: llenar portadas, tertulias e ""informativos"" de basura falsa contra @PODEMOS. https://t.co/7Z719t5ngB"
"856","Se puede ser un partido monárquico, PSOE. 

Pero desde las instituciones hay que combatir la corrupción. 

https://t.co/rNdjq06r27"
"857","Las causas contra @PODEMOS se abren con estruendo mediático y se cierran en silencio. https://t.co/Na8tiNtRWw"
"858","¿Cuántas portadas de periódicos abrirán con el cierre de la investigación judicial contra @PODEMOS? <U+0001F914> https://t.co/G0PCkvqvF3"
"859","Pero no ocupará tertulias ni llenará portadas. Y muchas personas seguirán creyendo lo que escucharon y leyeron. 

En eso consiste. https://t.co/1saDrpl6hq"
"860","El mercado eléctrico está diseñado para beneficiar a las eléctricas y encarecer la factura mediante los llamados ""beneficios caídos del cielo"". En el acuerdo de gobierno, PSOE y UP pactamos eliminarlos y debe cumplirse. Lo acabo de explicar en @cosasclarastve. #Lascosasclaras38 https://t.co/yI5nB3l40W"
"861","<U+0001F4FA> @PabloEchenique: “Esperamos que con la subida histórica en el presupuesto de dependencia para 2021 podamos empezar a convertir la Ley de Dependencia en lo que debería haber sido desde el principio”. #Lascosasclaras38 https://t.co/UHODFlNWt9"
